cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds,sshaped_status,sshaped_inflection,sshaped_root_error,sshaped_runtime_seconds,shapechange_status,shapechange_inflection,shapechange_left,shapechange_right,shapechange_width,shapechange_covers_target,shapechange_root_error,shapechange_runtime_seconds,hct_projected_sshaped,hct_projected_root_error,projection_error_change,covered_projection_increase
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,125,0.3,0.3,0.2677785170483475,0.3503514615022955,0.08257294445394803,False,True,True,True,False,18,16,0.0014251999673433602,ok,0.299704531331852,0.0002954686681480023,0.610000000000127,ok,0.311150208765413,0.302580157808059,0.324124457381239,0.021544299573179992,False,0.011150208765413006,2.80999999999995,0.299704531331852,0.0002954686681480023,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,126,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,17,19,0.002708700019866228,ok,0.299364166805512,0.0006358331944880113,0.680000000000291,ok,0.304544401048468,0.297529761643279,0.31628117353064,0.018751411887361014,True,0.004544401048468039,2.75,0.299364166805512,0.0006358331944880113,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,127,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,20,21,0.0023169000050984323,ok,0.302767963605034,0.0027679636050340073,0.539999999999964,ok,0.302340173062718,0.294819708207135,0.312454094774757,0.017634386567622007,True,0.0023401730627179984,2.75,0.302767963605034,0.0027679636050340073,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,128,0.3,0.3,0.2677785170483475,0.3277793360901149,0.060000819041767406,False,True,True,True,False,17,19,0.0017381000216118991,ok,0.302087142378213,0.0020871423782130027,0.550000000000182,ok,0.30201859436275,0.295133321548938,0.311946087036036,0.01681276548709798,True,0.002018594362750037,2.7199999999998,0.302087142378213,0.0020871423782130027,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,129,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,16,21,0.0017650999943725765,ok,0.301065991899542,0.0010659918995419848,0.549999999999727,ok,0.308395970246623,0.300146806403954,0.321096839127684,0.020950032723729972,False,0.00839597024662303,2.92000000000007,0.301065991899542,0.0010659918995419848,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,130,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,18,18,0.0015480000292882323,ok,0.300385257369787,0.00038525736978700653,0.529999999999745,ok,0.300068080917443,0.293262383594199,0.309742946607482,0.01648056301328299,True,6.808091744303635e-05,2.59000000000015,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,131,0.3,0.3,0.2677785170483475,0.3503514615022955,0.08257294445394803,False,True,True,True,False,17,17,0.0015901000006124377,ok,0.299704531331852,0.0002954686681480023,0.579999999999927,ok,0.304839768821849,0.297495504191444,0.315867510012186,0.018372005820742,True,0.004839768821849,2.76000000000022,0.299704531331852,0.0002954686681480023,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,132,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,19,18,0.0015292000025510788,ok,0.300044894227101,4.48942271010222e-05,0.420000000000073,ok,0.307515969054887,0.298966748769606,0.32126481302537,0.022298064255764027,True,0.007515969054886995,2.72000000000025,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,133,0.3,0.3,0.2621626622008632,0.34462095097393486,0.08245828877307165,False,True,True,True,False,15,19,0.0015934000257402658,ok,0.300725622636013,0.0007256226360130014,0.5300000000002,ok,0.306557485061916,0.298375489894073,0.319031546807977,0.020656056913904042,True,0.006557485061916002,2.55999999999995,0.300725622636013,0.0007256226360130014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,134,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,19,19,0.0018440000130794942,ok,0.304470315105879,0.00447031510587903,0.5,ok,0.306412911844945,0.298632548968844,0.319083140401354,0.02045059143250999,True,0.006412911844945024,2.67999999999984,0.304470315105879,0.00447031510587903,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,135,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,21,0.001785100030247122,ok,0.300725622636013,0.0007256226360130014,0.519999999999982,ok,0.303258235470436,0.295760054415715,0.313674259716707,0.01791420530099197,True,0.0032582354704360217,2.88999999999987,0.300725622636013,0.0007256226360130014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,136,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,20,19,0.001630100014153868,ok,0.300385257369787,0.00038525736978700653,0.579999999999927,ok,0.312470935553095,0.303649415027178,0.325433884980269,0.021784469953090968,False,0.01247093555309503,2.63999999999987,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,137,0.3,0.3,0.47625899311401787,0.3389546048991777,nan,True,False,False,False,False,16,20,0.0014402000233530998,ok,0.301065991899542,0.0010659918995419848,0.4699999999998,ok,0.306712561734115,0.29893454948339,0.319565113568461,0.020630564085071024,True,0.006712561734114997,2.92000000000007,nan,nan,nan,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,138,0.3,0.3,0.2677785170483475,0.3333435445545661,0.06556502750621862,False,True,True,True,False,17,20,0.0018182999920099974,ok,0.300044894227101,4.48942271010222e-05,0.539999999999964,ok,0.30447259953786,0.297267651193153,0.316287006135516,0.01901935494236301,True,0.00447259953786,2.76000000000022,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,139,0.3,0.3,0.2677785170483475,0.3333435445545661,0.06556502750621862,False,True,True,True,False,16,19,0.0017680999590083957,ok,0.307195446421568,0.007195446421567997,0.449999999999818,ok,0.306770986531962,0.298459020960236,0.318908448872444,0.020449427912207996,True,0.006770986531962009,2.75,0.307195446421568,0.007195446421567997,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,140,0.3,0.3,0.2621626622008632,0.3503514615022955,0.08818879930143231,False,True,True,True,False,15,18,0.001457099977415055,ok,0.301065991899542,0.0010659918995419848,0.549999999999727,ok,0.308580700433633,0.300566498963724,0.321886031127967,0.021319532164242982,False,0.008580700433633015,2.80000000000018,0.301065991899542,0.0010659918995419848,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,141,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,19,20,0.0015725000412203372,ok,0.299364166805512,0.0006358331944880113,0.550000000000182,ok,0.304819471274431,0.297621193378415,0.316457517030954,0.018836323652538955,True,0.0048194712744309975,2.61999999999989,0.299364166805512,0.0006358331944880113,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,142,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,17,17,0.0016607999568805099,ok,0.300385257369787,0.00038525736978700653,0.519999999999982,ok,0.303234191052905,0.29607966171083,0.313616092551549,0.017536430840718986,True,0.003234191052905011,2.73000000000002,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,143,0.3,0.3,0.2816152076271067,0.31675938266556974,0.035144175038463066,False,True,True,True,False,18,17,0.0016314999666064978,ok,0.300725622636013,0.0007256226360130014,0.610000000000127,ok,0.303744618136379,0.296405993325699,0.315661625656955,0.01925563233125599,True,0.0037446181363789965,2.65999999999985,0.300725622636013,0.0007256226360130014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,144,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,16,19,0.001310699968598783,ok,0.302427546324673,0.0024275463246730133,0.5,ok,0.303767939036685,0.296656057406748,0.315277760595924,0.018621703189175998,True,0.0037679390366849863,2.7199999999998,0.302427546324673,0.0024275463246730133,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,145,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,18,21,0.0015255000325851142,ok,0.300385257369787,0.00038525736978700653,0.610000000000127,ok,0.305001334947371,0.29690871194525,0.31674845232296,0.019839740377710025,True,0.005001334947370983,3,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,146,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,18,18,0.0015030000358819962,ok,0.298683425332831,0.0013165746671690015,0.5,ok,0.305889176091911,0.298063977248555,0.317880096479978,0.019816119231423013,True,0.00588917609191103,3.04999999999973,0.298683425332831,0.0013165746671690015,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,147,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,16,17,0.001299199997447431,ok,0.305832625746625,0.00583262574662502,0.5600000000004,ok,0.303886346633877,0.296951335667964,0.3143253732043,0.017374037536335984,True,0.0038863466338769914,2.66999999999962,0.305832625746625,0.00583262574662502,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,148,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,16,20,0.0013969000428915024,ok,0.298683425332831,0.0013165746671690015,0.620000000000346,ok,0.308704932213636,0.300168348932329,0.322002808013812,0.02183445908148296,False,0.008704932213635996,2.60999999999967,0.298683425332831,0.0013165746671690015,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,149,0.3,0.3,0.27334297394219775,0.3333435445545661,0.060000570612368354,False,True,True,True,False,19,19,0.0015742999967187643,ok,0.30140636703188,0.001406367031880018,0.529999999999745,ok,0.301582635009605,0.294346138424041,0.311945641115559,0.017599502691518,True,0.0015826350096050379,2.69000000000005,0.30140636703188,0.001406367031880018,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,150,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,16,21,0.0012291999883018434,ok,0.298683425332831,0.0013165746671690015,0.510000000000218,ok,0.305227006495071,0.297221780758879,0.316553693465157,0.019331912706277987,True,0.005227006495071018,2.65999999999985,0.298683425332831,0.0013165746671690015,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,151,0.3,0.3,0.2621626622008632,0.32225389228697016,0.06009123008610695,False,True,True,True,False,18,21,0.0011895999778062105,ok,0.303108396080744,0.003108396080744036,0.570000000000164,ok,0.307725345084841,0.299139247685,0.319332346210514,0.020193098525513986,True,0.007725345084841018,2.84000000000015,0.303108396080744,0.003108396080744036,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,152,0.3,0.3,0.2621626622008632,0.3503514615022955,0.08818879930143231,False,True,True,True,False,15,17,0.001677700027357787,ok,0.300385257369787,0.00038525736978700653,0.519999999999982,ok,0.304932752694102,0.297076943030691,0.316837141137329,0.01976019810663804,True,0.004932752694102038,2.67000000000007,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,153,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,False,False,18,19,0.0015865000314079225,ok,0.301746749902358,0.0017467499023580135,0.549999999999727,ok,0.302266685082099,0.295204365079489,0.313041645880944,0.017837280801455024,True,0.0022666850820989848,2.80000000000018,0.301746749902358,0.0017467499023580135,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,154,0.3,0.3,0.2677785170483475,0.34462095097393486,0.07684243392558737,False,True,True,True,False,19,19,0.001454999961424619,ok,0.300385257369787,0.00038525736978700653,0.579999999999927,ok,0.304596365599143,0.2969304427476,0.31707204137922,0.020141598631620017,True,0.004596365599143004,2.64000000000033,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,155,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,15,16,0.0016635999782010913,ok,0.296981411106535,0.003018588893465013,0.609999999999673,ok,0.303196481696637,0.296095728144761,0.313304591162383,0.017208863017622034,True,0.003196481696636999,2.5300000000002,0.296981411106535,0.003018588893465013,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,156,0.3,0.3,0.2843574157902149,0.3389546048991777,0.05459718910896283,False,True,True,True,False,22,20,0.0016983000095933676,ok,0.300385257369787,0.00038525736978700653,0.679999999999836,ok,0.298518683157709,0.291580465167073,0.307189339009385,0.015608873842312021,True,0.0014813168422909695,2.86999999999989,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,157,0.3,0.3,0.2621626622008632,0.3333435445545661,0.0711808823537029,False,True,True,True,False,19,20,0.0015329000307247043,ok,0.300725622636013,0.0007256226360130014,0.559999999999945,ok,0.302765080337919,0.294906457369156,0.313829350456141,0.018922893086985026,True,0.0027650803379190014,2.55999999999995,0.300725622636013,0.0007256226360130014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,158,0.3,0.3,0.2621626622008632,0.3333435445545661,0.0711808823537029,False,True,True,True,False,16,18,0.0014131999923847616,ok,0.301746749902358,0.0017467499023580135,0.549999999999727,ok,0.300768895152961,0.29445321994401,0.310813466896775,0.016360246952765,True,0.0007688951529610244,3.18000000000029,0.301746749902358,0.0017467499023580135,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,159,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,19,0.0014902999973855913,ok,0.299023798767047,0.0009762012329530001,0.659999999999854,ok,0.299131646164178,0.291905277825031,0.30828727351417,0.016381995689139006,True,0.0008683538358220111,2.80999999999995,0.299023798767047,0.0009762012329530001,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,160,0.3,0.3,0.2788661470779192,0.3333435445545661,0.05447739747664693,False,True,True,True,False,20,21,0.0016341000446118414,ok,0.30140636703188,0.001406367031880018,0.700000000000273,ok,0.304724500400236,0.297034211198987,0.31709110683212,0.02005689563313301,True,0.004724500400236031,2.87999999999965,0.30140636703188,0.001406367031880018,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,161,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,18,20,0.0016717000398784876,ok,0.30140636703188,0.001406367031880018,0.559999999999945,ok,0.302846373187268,0.295580784404025,0.31331090003066,0.017730115626634957,True,0.002846373187267992,3.41000000000031,0.30140636703188,0.001406367031880018,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,162,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,15,18,0.0015452000079676509,ok,0.300044894227101,4.48942271010222e-05,0.690000000000055,ok,0.304715937921413,0.297039004246826,0.316426942891632,0.01938793864480598,True,0.004715937921413005,2.87999999999965,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,163,0.3,0.3,0.27334297394219775,0.3333435445545661,0.060000570612368354,False,True,True,True,False,20,20,0.0015620000194758177,ok,0.301065991899542,0.0010659918995419848,0.640000000000327,ok,0.305571907848419,0.297290244434333,0.316923325949975,0.019633081515642026,True,0.005571907848418989,2.58999999999969,0.301065991899542,0.0010659918995419848,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,164,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,19,0.0014293999993242323,ok,0.300044894227101,4.48942271010222e-05,0.5300000000002,ok,0.310506857802944,0.301526533950013,0.324452390760959,0.022925856810946,False,0.010506857802944025,2.67000000000007,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,165,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,19,0.0015998000162653625,ok,0.300725622636013,0.0007256226360130014,0.5,ok,0.306680924713176,0.299146256938242,0.319486532878179,0.020340275939937036,True,0.006680924713175995,2.6899999999996,0.300725622636013,0.0007256226360130014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,166,0.3,0.3,0.2788661470779192,0.3389546048991777,0.060088457821258545,False,True,True,True,False,18,18,0.0015728999860584736,ok,0.300044894227101,4.48942271010222e-05,0.539999999999964,ok,0.304206395643263,0.297218324763647,0.31520029221204,0.017981967448392977,True,0.004206395643263028,2.57000000000016,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,167,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,17,18,0.0016704999725334346,ok,0.302767963605034,0.0027679636050340073,0.5300000000002,ok,0.303923371192026,0.295811902894563,0.315686085878744,0.019874182984181032,True,0.003923371192026015,2.94000000000005,0.302767963605034,0.0027679636050340073,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,168,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,16,21,0.0017096999799832702,ok,0.300044894227101,4.48942271010222e-05,0.449999999999818,ok,0.301775081666314,0.294986084293432,0.31355844624254,0.018572361949107996,True,0.0017750816663140156,2.94000000000005,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,169,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,19,0.0017351999995298684,ok,0.29493841987062,0.005061580129379961,0.450000000000273,ok,0.305409274435923,0.297552299692568,0.317557982996989,0.020005683304420985,True,0.005409274435922984,2.75,0.29493841987062,0.005061580129379961,0.0,False
