cell,trial,method,covered,left,right,width,empty
paper_f3_jump__uniform__n1000,5,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,5,PBP,True,0.2917082917082917,0.3086913086913087,0.016983016983016963,False
paper_f3_jump__uniform__n1000,6,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,6,PBP,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,7,SCI,False,0.2977022977022977,0.03696303696303696,nan,True
paper_f3_jump__uniform__n1000,7,PBP,True,0.2957042957042957,0.3036963036963037,0.007992007992007999,False
paper_f3_jump__uniform__n1000,8,SCI,True,0.29270729270729273,0.3036963036963037,0.01098901098901095,False
paper_f3_jump__uniform__n1000,8,PBP,True,0.2917082917082917,0.3086913086913087,0.016983016983016963,False
paper_f3_jump__uniform__n1000,9,SCI,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,9,PBP,True,0.2967032967032967,0.30569430569430567,0.008991008991008964,False
paper_f3_jump__uniform__n1000,10,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,10,PBP,True,0.2957042957042957,0.3036963036963037,0.007992007992007999,False
paper_f3_jump__uniform__n1000,11,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,11,PBP,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,12,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,12,PBP,True,0.2947052947052947,0.3076923076923077,0.012987012987012991,False
paper_f3_jump__uniform__n1000,13,SCI,True,0.2977022977022977,0.3036963036963037,0.005994005994005958,False
paper_f3_jump__uniform__n1000,13,PBP,True,0.2937062937062937,0.3066933066933067,0.012987012987012991,False
paper_f3_jump__uniform__n1000,14,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,14,PBP,True,0.2947052947052947,0.3076923076923077,0.012987012987012991,False
paper_f3_jump__uniform__n1000,15,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,15,PBP,True,0.29270729270729273,0.3066933066933067,0.013986013986013957,False
paper_f3_jump__uniform__n1000,16,SCI,True,0.2937062937062937,0.3036963036963037,0.009990009990009985,False
paper_f3_jump__uniform__n1000,16,PBP,True,0.2887112887112887,0.3116883116883117,0.022977022977022976,False
paper_f3_jump__uniform__n1000,17,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,17,PBP,True,0.2957042957042957,0.3046953046953047,0.00899100899100902,False
paper_f3_jump__uniform__n1000,18,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,18,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,19,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,19,PBP,True,0.28471528471528473,0.3146853146853147,0.029970029970029954,False
paper_f3_jump__uniform__n1000,20,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,20,PBP,True,0.2977022977022977,0.3036963036963037,0.005994005994005958,False
paper_f3_jump__uniform__n1000,21,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,21,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,22,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,22,PBP,True,0.2977022977022977,0.3036963036963037,0.005994005994005958,False
paper_f3_jump__uniform__n1000,23,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,23,PBP,True,0.2977022977022977,0.3026973026973027,0.004995004995004992,False
paper_f3_jump__uniform__n1000,24,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,24,PBP,True,0.2967032967032967,0.3046953046953047,0.007992007992007999,False
paper_f3_jump__uniform__n1000,25,SCI,True,0.2967032967032967,0.3076923076923077,0.010989010989011005,False
paper_f3_jump__uniform__n1000,25,PBP,True,0.2867132867132867,0.3156843156843157,0.02897102897102899,False
paper_f3_jump__uniform__n1000,26,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,26,PBP,True,0.2957042957042957,0.30569430569430567,0.009990009990009985,False
paper_f3_jump__uniform__n1000,27,SCI,True,0.29270729270729273,0.3036963036963037,0.01098901098901095,False
paper_f3_jump__uniform__n1000,27,PBP,True,0.2887112887112887,0.3096903096903097,0.02097902097902099,False
paper_f3_jump__uniform__n1000,28,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,28,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,29,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,29,PBP,True,0.2947052947052947,0.30569430569430567,0.01098901098901095,False
paper_f3_jump__uniform__n1000,30,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,30,PBP,True,0.2907092907092907,0.3096903096903097,0.018981018981019004,False
paper_f3_jump__uniform__n1000,31,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,31,PBP,True,0.2977022977022977,0.3026973026973027,0.004995004995004992,False
paper_f3_jump__uniform__n1000,32,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,32,PBP,True,0.2957042957042957,0.3036963036963037,0.007992007992007999,False
paper_f3_jump__uniform__n1000,33,SCI,True,0.29270729270729273,0.3036963036963037,0.01098901098901095,False
paper_f3_jump__uniform__n1000,33,PBP,True,0.28771228771228774,0.31368631368631367,0.025974025974025927,False
paper_f3_jump__uniform__n1000,34,SCI,True,0.2977022977022977,0.3026973026973027,0.004995004995004992,False
paper_f3_jump__uniform__n1000,34,PBP,True,0.2967032967032967,0.3046953046953047,0.007992007992007999,False
paper_f3_jump__uniform__n1000,35,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,35,PBP,True,0.2957042957042957,0.3036963036963037,0.007992007992007999,False
paper_f3_jump__uniform__n1000,36,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,36,PBP,True,0.2937062937062937,0.30569430569430567,0.01198801198801197,False
paper_f3_jump__uniform__n1000,37,SCI,False,0.8161838161838162,0.3016983016983017,nan,True
paper_f3_jump__uniform__n1000,37,PBP,True,0.2977022977022977,0.3026973026973027,0.004995004995004992,False
paper_f3_jump__uniform__n1000,38,SCI,True,0.2967032967032967,0.3076923076923077,0.010989010989011005,False
paper_f3_jump__uniform__n1000,38,PBP,True,0.2857142857142857,0.3156843156843157,0.02997002997003001,False
paper_f3_jump__uniform__n1000,39,SCI,True,0.2967032967032967,0.30569430569430567,0.008991008991008964,False
paper_f3_jump__uniform__n1000,39,PBP,True,0.2947052947052947,0.3066933066933067,0.01198801198801197,False
paper_f3_jump__uniform__n1000,40,SCI,False,0.2977022977022977,0.2727272727272727,nan,True
paper_f3_jump__uniform__n1000,40,PBP,True,0.2967032967032967,0.3046953046953047,0.007992007992007999,False
paper_f3_jump__uniform__n1000,41,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,41,PBP,True,0.29270729270729273,0.30569430569430567,0.012987012987012936,False
paper_f3_jump__uniform__n1000,42,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,42,PBP,True,0.2937062937062937,0.3066933066933067,0.012987012987012991,False
paper_f3_jump__uniform__n1000,43,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,43,PBP,True,0.2957042957042957,0.30569430569430567,0.009990009990009985,False
paper_f3_jump__uniform__n1000,44,SCI,True,0.2947052947052947,0.3016983016983017,0.006993006993006978,False
paper_f3_jump__uniform__n1000,44,PBP,True,0.2947052947052947,0.3036963036963037,0.008991008991008964,False
paper_f3_jump__uniform__n1000,45,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,45,PBP,True,0.2967032967032967,0.30569430569430567,0.008991008991008964,False
paper_f3_jump__uniform__n1000,46,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,46,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,47,SCI,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,47,PBP,True,0.2937062937062937,0.3046953046953047,0.010989010989011005,False
paper_f3_jump__uniform__n1000,48,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,48,PBP,True,0.2957042957042957,0.3036963036963037,0.007992007992007999,False
paper_f3_jump__uniform__n1000,49,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,49,PBP,True,0.2957042957042957,0.3046953046953047,0.00899100899100902,False
paper_f3_jump__uniform__n1000,50,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,50,PBP,True,0.2947052947052947,0.3036963036963037,0.008991008991008964,False
paper_f3_jump__uniform__n1000,51,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,51,PBP,True,0.2977022977022977,0.3026973026973027,0.004995004995004992,False
paper_f3_jump__uniform__n1000,52,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,52,PBP,True,0.2967032967032967,0.30569430569430567,0.008991008991008964,False
paper_f3_jump__uniform__n1000,53,SCI,True,0.2977022977022977,0.3036963036963037,0.005994005994005958,False
paper_f3_jump__uniform__n1000,53,PBP,True,0.2947052947052947,0.3046953046953047,0.009990009990009985,False
paper_f3_jump__uniform__n1000,54,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,54,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,55,SCI,True,0.2977022977022977,0.3026973026973027,0.004995004995004992,False
paper_f3_jump__uniform__n1000,55,PBP,True,0.2967032967032967,0.3046953046953047,0.007992007992007999,False
paper_f3_jump__uniform__n1000,56,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,56,PBP,True,0.2857142857142857,0.3146853146853147,0.02897102897102899,False
paper_f3_jump__uniform__n1000,57,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,57,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,58,SCI,True,0.2937062937062937,0.3036963036963037,0.009990009990009985,False
paper_f3_jump__uniform__n1000,58,PBP,True,0.2897102897102897,0.3096903096903097,0.01998001998001997,False
paper_f3_jump__uniform__n1000,59,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,59,PBP,True,0.2937062937062937,0.3066933066933067,0.012987012987012991,False
paper_f3_jump__uniform__n1000,60,SCI,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,60,PBP,True,0.2967032967032967,0.30569430569430567,0.008991008991008964,False
paper_f3_jump__uniform__n1000,61,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,61,PBP,True,0.2947052947052947,0.30569430569430567,0.01098901098901095,False
paper_f3_jump__uniform__n1000,62,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,62,PBP,True,0.29270729270729273,0.30569430569430567,0.012987012987012936,False
paper_f3_jump__uniform__n1000,63,SCI,True,0.2947052947052947,0.30569430569430567,0.01098901098901095,False
paper_f3_jump__uniform__n1000,63,PBP,True,0.2907092907092907,0.3116883116883117,0.02097902097902099,False
paper_f3_jump__uniform__n1000,64,SCI,True,0.2967032967032967,0.30569430569430567,0.008991008991008964,False
paper_f3_jump__uniform__n1000,64,PBP,True,0.2897102897102897,0.3106893106893107,0.02097902097902099,False
paper_f3_jump__uniform__n1000,65,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,65,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,66,SCI,True,0.2977022977022977,0.3016983016983017,0.003996003996003972,False
paper_f3_jump__uniform__n1000,66,PBP,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,67,SCI,True,0.2967032967032967,0.3066933066933067,0.009990009990009985,False
paper_f3_jump__uniform__n1000,67,PBP,True,0.2897102897102897,0.3096903096903097,0.01998001998001997,False
paper_f3_jump__uniform__n1000,68,SCI,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,68,PBP,True,0.2957042957042957,0.3036963036963037,0.007992007992007999,False
paper_f3_jump__uniform__n1000,69,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,69,PBP,True,0.2957042957042957,0.3046953046953047,0.00899100899100902,False
paper_f3_jump__uniform__n1000,70,SCI,True,0.2947052947052947,0.30569430569430567,0.01098901098901095,False
paper_f3_jump__uniform__n1000,70,PBP,True,0.28771228771228774,0.31368631368631367,0.025974025974025927,False
paper_f3_jump__uniform__n1000,71,SCI,True,0.2967032967032967,0.3016983016983017,0.004995004995004992,False
paper_f3_jump__uniform__n1000,71,PBP,True,0.2967032967032967,0.3026973026973027,0.005994005994006013,False
paper_f3_jump__uniform__n1000,72,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,72,PBP,True,0.2987012987012987,0.3026973026973027,0.003996003996004027,False
paper_f3_jump__uniform__n1000,73,SCI,True,0.2977022977022977,0.3036963036963037,0.005994005994005958,False
paper_f3_jump__uniform__n1000,73,PBP,True,0.29270729270729273,0.3066933066933067,0.013986013986013957,False
paper_f3_jump__uniform__n1000,74,SCI,True,0.2937062937062937,0.30569430569430567,0.01198801198801197,False
paper_f3_jump__uniform__n1000,74,PBP,True,0.2857142857142857,0.3146853146853147,0.02897102897102899,False
paper_f3_jump__uniform__n1000,75,SCI,True,0.2987012987012987,0.3016983016983017,0.0029970029970030065,False
paper_f3_jump__uniform__n1000,75,PBP,True,0.2977022977022977,0.3036963036963037,0.005994005994005958,False
paper_f3_jump__uniform__n1000,76,SCI,True,0.2977022977022977,0.3026973026973027,0.004995004995004992,False
paper_f3_jump__uniform__n1000,76,PBP,True,0.2957042957042957,0.3036963036963037,0.007992007992007999,False
paper_f3_jump__uniform__n1000,77,SCI,True,0.2967032967032967,0.3076923076923077,0.010989010989011005,False
paper_f3_jump__uniform__n1000,77,PBP,True,0.2837162837162837,0.31868131868131866,0.03496503496503495,False
paper_f3_jump__uniform__n1000,78,SCI,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,78,PBP,True,0.2937062937062937,0.3076923076923077,0.013986013986014012,False
paper_f3_jump__uniform__n1000,79,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,79,PBP,True,0.2967032967032967,0.3036963036963037,0.006993006993006978,False
paper_f3_jump__uniform__n1000,80,SCI,True,0.2987012987012987,0.3026973026973027,0.003996003996004027,False
paper_f3_jump__uniform__n1000,80,PBP,True,0.2977022977022977,0.3026973026973027,0.004995004995004992,False
paper_f3_jump__uniform__n1000,81,SCI,True,0.2947052947052947,0.3076923076923077,0.012987012987012991,False
paper_f3_jump__uniform__n1000,81,PBP,True,0.2807192807192807,0.32167832167832167,0.04095904095904096,False
paper_f3_jump__uniform__n1000,82,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,82,PBP,True,0.2967032967032967,0.3046953046953047,0.007992007992007999,False
paper_f3_jump__uniform__n1000,83,SCI,True,0.2987012987012987,0.3036963036963037,0.004995004995004992,False
paper_f3_jump__uniform__n1000,83,PBP,True,0.2967032967032967,0.3046953046953047,0.007992007992007999,False
