baseline_mse,knot_count,latent_index,method,noise_sigma,repetition,target_knot_f1
0.12541186060886939,11,7,hcrd_gaussian_guided,0.01,4,0.125
0.11031128677826091,9,7,hcrd_adaptive_guided,0.01,4,0.14285714285714285
0.11962370903073646,9,7,hcrd_quadratic_guided,0.01,4,0.42857142857142855
0.8288269239708538,98,7,hcrd_raw,0.01,5,0.13592233009708737
0.1341623109427098,3,7,hcrd_robust,0.01,5,0.25
0.1361273020899014,11,7,hcrd_gaussian_guided,0.01,5,0.125
0.1228560979136062,9,7,hcrd_adaptive_guided,0.01,5,0.14285714285714285
0.12015235081522692,9,7,hcrd_quadratic_guided,0.01,5,0.42857142857142855
0.8150604351903994,98,7,hcrd_raw,0.01,6,0.13592233009708737
0.22873367713656437,3,7,hcrd_robust,0.01,6,0.25
0.14050836499965275,11,7,hcrd_gaussian_guided,0.01,6,0.125
0.1370570771148642,9,7,hcrd_adaptive_guided,0.01,6,0.14285714285714285
0.1240505334514896,9,7,hcrd_quadratic_guided,0.01,6,0.42857142857142855
0.8295829352118561,99,7,hcrd_raw,0.01,7,0.1346153846153846
0.23391874576265667,3,7,hcrd_robust,0.01,7,0.25
0.12613833098041874,11,7,hcrd_gaussian_guided,0.01,7,0.125
0.10890363742038921,11,7,hcrd_adaptive_guided,0.01,7,0.125
0.11895528944890961,9,7,hcrd_quadratic_guided,0.01,7,0.42857142857142855
0.8237711461172502,109,7,hcrd_raw,0.01,8,0.12280701754385964
0.16378702493018935,2,7,hcrd_robust,0.01,8,0.0
0.1095526473972648,11,7,hcrd_gaussian_guided,0.01,8,0.125
0.10626450249480189,9,7,hcrd_adaptive_guided,0.01,8,0.14285714285714285
0.11924973863787461,9,7,hcrd_quadratic_guided,0.01,8,0.42857142857142855
0.8283872250474411,104,7,hcrd_raw,0.01,9,0.12844036697247707
0.140881902319953,3,7,hcrd_robust,0.01,9,0.25
0.1091557385850657,11,7,hcrd_gaussian_guided,0.01,9,0.125
0.10587286843649656,9,7,hcrd_adaptive_guided,0.01,9,0.14285714285714285
0.12380372089188298,9,7,hcrd_quadratic_guided,0.01,9,0.42857142857142855
0.9468986191073745,96,8,hcrd_raw,0.01,0,0.1188118811881188
0.23248999394297976,3,8,hcrd_robust,0.01,0,0.25
0.1338113075540525,11,8,hcrd_gaussian_guided,0.01,0,0.375
0.13381793068721878,11,8,hcrd_adaptive_guided,0.01,0,0.375
0.10409543774815695,9,8,hcrd_quadratic_guided,0.01,0,0.7142857142857143
0.9565972637819113,100,8,hcrd_raw,0.01,1,0.13333333333333333
0.21815237197306833,3,8,hcrd_robust,0.01,1,0.25
0.11973029420871008,11,8,hcrd_gaussian_guided,0.01,1,0.375
0.11971449795105944,11,8,hcrd_adaptive_guided,0.01,1,0.375
0.10488178929567525,9,8,hcrd_quadratic_guided,0.01,1,0.7142857142857143
0.959076743932133,96,8,hcrd_raw,0.01,2,0.1188118811881188
0.22534523692773467,3,8,hcrd_robust,0.01,2,0.25
0.1343316414883862,11,8,hcrd_gaussian_guided,0.01,2,0.375
0.13434417477788752,11,8,hcrd_adaptive_guided,0.01,2,0.375
0.10481853054639687,9,8,hcrd_quadratic_guided,0.01,2,0.7142857142857143
0.9588120415583714,97,8,hcrd_raw,0.01,3,0.1372549019607843
0.12120037459954956,2,8,hcrd_robust,0.01,3,0.0
0.11893005320367235,11,8,hcrd_gaussian_guided,0.01,3,0.375
0.10534514472938118,9,8,hcrd_adaptive_guided,0.01,3,0.42857142857142855
0.10492208866022686,9,8,hcrd_quadratic_guided,0.01,3,0.7142857142857143
0.9617559102396971,97,8,hcrd_raw,0.01,4,0.1372549019607843
0.23372605724339324,3,8,hcrd_robust,0.01,4,0.25
0.1342720019120698,11,8,hcrd_gaussian_guided,0.01,4,0.375
0.1172390346287283,11,8,hcrd_adaptive_guided,0.01,4,0.375
0.1047473404210026,9,8,hcrd_quadratic_guided,0.01,4,0.7142857142857143
0.9531871646338302,99,8,hcrd_raw,0.01,5,0.1346153846153846
0.22567952885756393,3,8,hcrd_robust,0.01,5,0.25
0.11775481801799488,11,8,hcrd_gaussian_guided,0.01,5,0.375
0.10572724804182808,9,8,hcrd_adaptive_guided,0.01,5,0.42857142857142855
0.10434094203934902,9,8,hcrd_quadratic_guided,0.01,5,0.7142857142857143
0.964155078379334,106,8,hcrd_raw,0.01,6,0.12612612612612611
0.11983985378578065,2,8,hcrd_robust,0.01,6,0.0
0.13463169962405008,11,8,hcrd_gaussian_guided,0.01,6,0.375
0.11593199474331514,9,8,hcrd_adaptive_guided,0.01,6,0.42857142857142855
0.10508788958982584,9,8,hcrd_quadratic_guided,0.01,6,0.7142857142857143
0.94774364171098,91,8,hcrd_raw,0.01,7,0.14583333333333334
0.22150903282183879,3,8,hcrd_robust,0.01,7,0.25
0.13577726040619228,11,8,hcrd_gaussian_guided,0.01,7,0.375
0.13581521786353185,11,8,hcrd_adaptive_guided,0.01,7,0.375
0.10566063285963154,9,8,hcrd_quadratic_guided,0.01,7,0.7142857142857143
0.9583651225967019,95,8,hcrd_raw,0.01,8,0.14
0.22859676605672247,3,8,hcrd_robust,0.01,8,0.25
0.10676983208001803,11,8,hcrd_gaussian_guided,0.01,8,0.375
0.07763376123376765,9,8,hcrd_adaptive_guided,0.01,8,0.42857142857142855
0.10508631034885066,9,8,hcrd_quadratic_guided,0.01,8,0.7142857142857143
0.9420947156281125,95,8,hcrd_raw,0.01,9,0.12
0.11817945632085919,2,8,hcrd_robust,0.01,9,0.0
0.11925988575803938,11,8,hcrd_gaussian_guided,0.01,9,0.375
0.08991458735264124,9,8,hcrd_adaptive_guided,0.01,9,0.42857142857142855
0.10495356635038841,9,8,hcrd_quadratic_guided,0.01,9,0.7142857142857143
0.841651264651133,110,9,hcrd_raw,0.01,0,0.1217391304347826
1.3801491108116788,2,9,hcrd_robust,0.01,0,0.0
0.047002331320799264,11,9,hcrd_gaussian_guided,0.01,0,0.75
0.04690948451183717,11,9,hcrd_adaptive_guided,0.01,0,0.75
0.040875205301011804,9,9,hcrd_quadratic_guided,0.01,0,0.8571428571428571
0.8317212236377559,103,9,hcrd_raw,0.01,1,0.12962962962962962
1.367613105446076,2,9,hcrd_robust,0.01,1,0.0
0.04224245392932823,11,9,hcrd_gaussian_guided,0.01,1,0.75
0.042131339851828584,11,9,hcrd_adaptive_guided,0.01,1,0.75
0.04451823811171675,9,9,hcrd_quadratic_guided,0.01,1,0.8571428571428571
0.8277747814114125,98,9,hcrd_raw,0.01,2,0.13592233009708737
1.3842477387790406,2,9,hcrd_robust,0.01,2,0.0
0.05035578023980641,11,9,hcrd_gaussian_guided,0.01,2,0.75
0.050249635290819196,11,9,hcrd_adaptive_guided,0.01,2,0.75
0.04094071463723739,9,9,hcrd_quadratic_guided,0.01,2,0.8571428571428571
0.8303238445671887,94,9,hcrd_raw,0.01,3,0.1414141414141414
1.3755987089789732,2,9,hcrd_robust,0.01,3,0.0
0.04191848009944838,11,9,hcrd_gaussian_guided,0.01,3,0.75
0.041844559272120996,11,9,hcrd_adaptive_guided,0.01,3,0.75
0.04037854796670901,9,9,hcrd_quadratic_guided,0.01,3,0.8571428571428571
0.8267199135715935,97,9,hcrd_raw,0.01,4,0.1372549019607843
1.3829406745241528,2,9,hcrd_robust,0.01,4,0.0
0.04703876921204207,11,9,hcrd_gaussian_guided,0.01,4,0.75
0.04697071873276576,11,9,hcrd_adaptive_guided,0.01,4,0.75
0.0405281690923994,9,9,hcrd_quadratic_guided,0.01,4,0.8571428571428571
0.8408743873535471,106,9,hcrd_raw,0.01,5,0.12612612612612611
1.358462507107365,2,9,hcrd_robust,0.01,5,0.0
0.04753838607313551,11,9,hcrd_gaussian_guided,0.01,5,0.75
0.029395376937174367,9,9,hcrd_adaptive_guided,0.01,5,0.8571428571428571
0.040498296704243264,9,9,hcrd_quadratic_guided,0.01,5,0.8571428571428571
0.834301480118723,100,9,hcrd_raw,0.01,6,0.13333333333333333
1.3881798723914966,2,9,hcrd_robust,0.01,6,0.0
0.041562802394704945,11,9,hcrd_gaussian_guided,0.01,6,0.75
0.03485243683131192,10,9,hcrd_adaptive_guided,0.01,6,0.7999999999999999
0.040335559627519085,9,9,hcrd_quadratic_guided,0.01,6,0.8571428571428571
0.8394660418535494,100,9,hcrd_raw,0.01,7,0.11428571428571428
1.4015359400496512,2,9,hcrd_robust,0.01,7,0.0
0.05087402518536581,11,9,hcrd_gaussian_guided,0.01,7,0.75
0.0508113418645355,11,9,hcrd_adaptive_guided,0.01,7,0.75
0.04098894083635949,9,9,hcrd_quadratic_guided,0.01,7,0.8571428571428571
0.8325223648513213,95,9,hcrd_raw,0.01,8,0.14
1.3644781363793095,2,9,hcrd_robust,0.01,8,0.0
0.05008420011462932,11,9,hcrd_gaussian_guided,0.01,8,0.75
0.050025782851085054,11,9,hcrd_adaptive_guided,0.01,8,0.75
0.043902178068776554,9,9,hcrd_quadratic_guided,0.01,8,0.8571428571428571
0.8325635338514912,101,9,hcrd_raw,0.01,9,0.1320754716981132
1.3839625668946924,2,9,hcrd_robust,0.01,9,0.0
0.04699584443080427,11,9,hcrd_gaussian_guided,0.01,9,0.75
0.046939612307623876,11,9,hcrd_adaptive_guided,0.01,9,0.75
0.04402457216113243,9,9,hcrd_quadratic_guided,0.01,9,0.8571428571428571
0.7576756023325116,103,10,hcrd_raw,0.01,0,0.12962962962962962
0.18889637242115684,2,10,hcrd_robust,0.01,0,0.0
0.06433970193053072,11,10,hcrd_gaussian_guided,0.01,0,0.25
0.0642660073580902,11,10,hcrd_adaptive_guided,0.01,0,0.25
0.06259039790205125,9,10,hcrd_quadratic_guided,0.01,0,0.42857142857142855
0.7507309000717777,99,10,hcrd_raw,0.01,1,0.1346153846153846
0.18132436243759217,2,10,hcrd_robust,0.01,1,0.0
0.05572775417504794,11,10,hcrd_gaussian_guided,0.01,1,0.375
0.05562763910014405,11,10,hcrd_adaptive_guided,0.01,1,0.375
0.06286955959976717,9,10,hcrd_quadratic_guided,0.01,1,0.42857142857142855
0.7607771075247985,106,10,hcrd_raw,0.01,2,0.1081081081081081
0.18564451896573192,2,10,hcrd_robust,0.01,2,0.0
0.07697201390780764,11,10,hcrd_gaussian_guided,0.01,2,0.25
0.0705530254065085,11,10,hcrd_adaptive_guided,0.01,2,0.25
0.06284262443208768,9,10,hcrd_quadratic_guided,0.01,2,0.42857142857142855
0.767326156990817,112,10,hcrd_raw,0.01,3,0.10256410256410256
0.19023338217602132,2,10,hcrd_robust,0.01,3,0.0
0.06122930113262175,11,10,hcrd_gaussian_guided,0.01,3,0.25
0.047577969107973204,9,10,hcrd_adaptive_guided,0.01,3,0.2857142857142857
0.06304934414935841,9,10,hcrd_quadratic_guided,0.01,3,0.42857142857142855
0.7618032173620266,100,10,hcrd_raw,0.01,4,0.11428571428571428
0.1873666231524668,2,10,hcrd_robust,0.01,4,0.0
0.0648887574891059,11,10,hcrd_gaussian_guided,0.01,4,0.25
0.06482875067844986,11,10,hcrd_adaptive_guided,0.01,4,0.25
0.06306453697097059,9,10,hcrd_quadratic_guided,0.01,4,0.42857142857142855
0.7615133400277514,99,10,hcrd_raw,0.01,5,0.1346153846153846
0.18851126805379984,2,10,hcrd_robust,0.01,5,0.0
0.06467096092066234,11,10,hcrd_gaussian_guided,0.01,5,0.25
0.06458239070336648,11,10,hcrd_adaptive_guided,0.01,5,0.25
0.06303399648681475,9,10,hcrd_quadratic_guided,0.01,5,0.42857142857142855
0.7453239051060419,99,10,hcrd_raw,0.01,6,0.11538461538461539
0.17713394170457947,2,10,hcrd_robust,0.01,6,0.0
0.0645029394307459,11,10,hcrd_gaussian_guided,0.01,6,0.25
0.060352269580937375,11,10,hcrd_adaptive_guided,0.01,6,0.25
0.06273396763389648,9,10,hcrd_quadratic_guided,0.01,6,0.42857142857142855
0.7568205227601448,105,10,hcrd_raw,0.01,7,0.12727272727272726
0.18657137943150354,2,10,hcrd_robust,0.01,7,0.0
0.06349605072506706,11,10,hcrd_gaussian_guided,0.01,7,0.25
0.06348102911100764,11,10,hcrd_adaptive_guided,0.01,7,0.25
0.06231845482121613,9,10,hcrd_quadratic_guided,0.01,7,0.42857142857142855
0.7636524391541473,107,10,hcrd_raw,0.01,8,0.125
0.18575417616818138,2,10,hcrd_robust,0.01,8,0.0
0.06443671671583015,11,10,hcrd_gaussian_guided,0.01,8,0.25
0.04917723903596298,9,10,hcrd_adaptive_guided,0.01,8,0.2857142857142857
0.06277381987732515,9,10,hcrd_quadratic_guided,0.01,8,0.42857142857142855
0.7503733368435234,99,10,hcrd_raw,0.01,9,0.1346153846153846
0.18485023372083723,2,10,hcrd_robust,0.01,9,0.0
0.07120434329394962,11,10,hcrd_gaussian_guided,0.01,9,0.25
0.07117590799884545,11,10,hcrd_adaptive_guided,0.01,9,0.25
0.06324869487475228,9,10,hcrd_quadratic_guided,0.01,9,0.42857142857142855
0.8706614133897296,103,11,hcrd_raw,0.01,0,0.12962962962962962
0.1782259756718337,2,11,hcrd_robust,0.01,0,0.0
0.06976284680597811,11,11,hcrd_gaussian_guided,0.01,0,0.5
0.06966764872186801,11,11,hcrd_adaptive_guided,0.01,0,0.5
0.05828804213438437,9,11,hcrd_quadratic_guided,0.01,0,0.8571428571428571
0.8682012067855691,106,11,hcrd_raw,0.01,1,0.12612612612612611
0.17875215625046909,2,11,hcrd_robust,0.01,1,0.0
0.06812413181836988,11,11,hcrd_gaussian_guided,0.01,1,0.5
0.06795762330158575,11,11,hcrd_adaptive_guided,0.01,1,0.5
0.058583415921024215,9,11,hcrd_quadratic_guided,0.01,1,0.8571428571428571
0.8704756834946296,106,11,hcrd_raw,0.01,2,0.12612612612612611
0.17606505189618335,2,11,hcrd_robust,0.01,2,0.0
0.07642320642947122,11,11,hcrd_gaussian_guided,0.01,2,0.5
0.07634672142697436,11,11,hcrd_adaptive_guided,0.01,2,0.5
0.05847483676606685,9,11,hcrd_quadratic_guided,0.01,2,0.8571428571428571
0.8566469220440622,97,11,hcrd_raw,0.01,3,0.1372549019607843
0.41661951385979634,3,11,hcrd_robust,0.01,3,0.0
0.06727213447301304,11,11,hcrd_gaussian_guided,0.01,3,0.5
0.06690016695996047,11,11,hcrd_adaptive_guided,0.01,3,0.5
0.05829559756959492,9,11,hcrd_quadratic_guided,0.01,3,0.8571428571428571
0.8629496222759824,101,11,hcrd_raw,0.01,4,0.1320754716981132
0.18789075296167881,2,11,hcrd_robust,0.01,4,0.0
0.07721015588173802,11,11,hcrd_gaussian_guided,0.01,4,0.5
0.0771526900821279,11,11,hcrd_adaptive_guided,0.01,4,0.5
0.058127715007293856,9,11,hcrd_quadratic_guided,0.01,4,0.8571428571428571
0.8689659285733542,107,11,hcrd_raw,0.01,5,0.125
0.18434236919983207,2,11,hcrd_robust,0.01,5,0.0
0.07692434232629569,11,11,hcrd_gaussian_guided,0.01,5,0.6250000000000001
0.0669220136637432,11,11,hcrd_adaptive_guided,0.01,5,0.75
0.0585591422224478,9,11,hcrd_quadratic_guided,0.01,5,0.8571428571428571
0.8689877479777338,106,11,hcrd_raw,0.01,6,0.1081081081081081
0.1820896486424834,2,11,hcrd_robust,0.01,6,0.0
0.06888511486086898,11,11,hcrd_gaussian_guided,0.01,6,0.5
0.06878070508714126,11,11,hcrd_adaptive_guided,0.01,6,0.5
0.05847200783994887,9,11,hcrd_quadratic_guided,0.01,6,0.8571428571428571
0.8610967027771984,101,11,hcrd_raw,0.01,7,0.1320754716981132
0.18509769991165065,2,11,hcrd_robust,0.01,7,0.0
0.07910000120360929,11,11,hcrd_gaussian_guided,0.01,7,0.6250000000000001
0.06913847875534075,11,11,hcrd_adaptive_guided,0.01,7,0.6250000000000001
0.05874421100870952,9,11,hcrd_quadratic_guided,0.01,7,0.8571428571428571
0.8670526458681806,101,11,hcrd_raw,0.01,8,0.1320754716981132
0.1832324118613287,2,11,hcrd_robust,0.01,8,0.0
0.07746821658807605,11,11,hcrd_gaussian_guided,0.01,8,0.6250000000000001
0.06737050015865771,11,11,hcrd_adaptive_guided,0.01,8,0.6250000000000001
0.058277593110656015,9,11,hcrd_quadratic_guided,0.01,8,0.8571428571428571
0.8583037247883648,98,11,hcrd_raw,0.01,9,0.13592233009708737
0.18353849944023629,2,11,hcrd_robust,0.01,9,0.0
0.07732462833929746,11,11,hcrd_gaussian_guided,0.01,9,0.5
0.0761673355731929,11,11,hcrd_adaptive_guided,0.01,9,0.5
0.05781058456726859,9,11,hcrd_quadratic_guided,0.01,9,0.8571428571428571
0.8782928467378714,105,12,hcrd_raw,0.01,0,0.12727272727272726
0.16699117371915143,2,12,hcrd_robust,0.01,0,0.0
0.0790125126848717,11,12,hcrd_gaussian_guided,0.01,0,0.25
0.0618126164628691,9,12,hcrd_adaptive_guided,0.01,0,0.2857142857142857
0.04319218575078734,9,12,hcrd_quadratic_guided,0.01,0,1.0
0.8766667775684076,104,12,hcrd_raw,0.01,1,0.12844036697247707
0.16750700934337645,2,12,hcrd_robust,0.01,1,0.0
0.07232136881346331,11,12,hcrd_gaussian_guided,0.01,1,0.375
0.0551669226545693,9,12,hcrd_adaptive_guided,0.01,1,0.42857142857142855
0.04606914113140643,9,12,hcrd_quadratic_guided,0.01,1,1.0
0.8592015086885497,98,12,hcrd_raw,0.01,2,0.13592233009708737
0.15778263488490052,2,12,hcrd_robust,0.01,2,0.0
0.07335685371677382,11,12,hcrd_gaussian_guided,0.01,2,0.375
0.055708682394582015,9,12,hcrd_adaptive_guided,0.01,2,0.42857142857142855
0.0435486289357321,9,12,hcrd_quadratic_guided,0.01,2,1.0
0.8718169444631677,96,12,hcrd_raw,0.01,3,0.1386138613861386
0.1604972766122707,2,12,hcrd_robust,0.01,3,0.0
0.07877473035947492,11,12,hcrd_gaussian_guided,0.01,3,0.25
0.06118455313441454,9,12,hcrd_adaptive_guided,0.01,3,0.2857142857142857
0.04296614105897762,9,12,hcrd_quadratic_guided,0.01,3,1.0
0.8813379509974806,105,12,hcrd_raw,0.01,4,0.1090909090909091
0.17007019683933955,2,12,hcrd_robust,0.01,4,0.0
0.07309505764441407,11,12,hcrd_gaussian_guided,0.01,4,0.375
0.05618440141809013,9,12,hcrd_adaptive_guided,0.01,4,0.42857142857142855
0.04303894285032969,9,12,hcrd_quadratic_guided,0.01,4,1.0
0.8730707557584658,99,12,hcrd_raw,0.01,5,0.1346153846153846
0.15701025381081016,2,12,hcrd_robust,0.01,5,0.0
0.06374978788135592,11,12,hcrd_gaussian_guided,0.01,5,0.5
0.04460243341507994,9,12,hcrd_adaptive_guided,0.01,5,0.5714285714285714
0.04257847836061767,9,12,hcrd_quadratic_guided,0.01,5,1.0
0.8623760846768026,89,12,hcrd_raw,0.01,6,0.1276595744680851
0.16355899996735485,2,12,hcrd_robust,0.01,6,0.0
0.060720387679647346,11,12,hcrd_gaussian_guided,0.01,6,0.6250000000000001
0.06067409672075616,11,12,hcrd_adaptive_guided,0.01,6,0.6250000000000001
0.04308667105945368,9,12,hcrd_quadratic_guided,0.01,6,1.0
0.8782461822221207,104,12,hcrd_raw,0.01,7,0.12844036697247707
0.15745492050231957,2,12,hcrd_robust,0.01,7,0.0
0.07184450489081702,11,12,hcrd_gaussian_guided,0.01,7,0.375
0.05471699595983262,9,12,hcrd_adaptive_guided,0.01,7,0.42857142857142855
0.04306221922902942,9,12,hcrd_quadratic_guided,0.01,7,1.0
0.8753711057908247,105,12,hcrd_raw,0.01,8,0.12727272727272726
0.1600384030881529,2,12,hcrd_robust,0.01,8,0.0
0.07832506314784758,11,12,hcrd_gaussian_guided,0.01,8,0.25
0.05539037701350396,9,12,hcrd_adaptive_guided,0.01,8,0.42857142857142855
0.042936221960397765,9,12,hcrd_quadratic_guided,0.01,8,1.0
0.870417440369612,95,12,hcrd_raw,0.01,9,0.12
0.15759599987741918,2,12,hcrd_robust,0.01,9,0.0
0.07161270400786113,11,12,hcrd_gaussian_guided,0.01,9,0.375
0.05195169458616194,9,12,hcrd_adaptive_guided,0.01,9,0.42857142857142855
0.04574846828142496,9,12,hcrd_quadratic_guided,0.01,9,1.0
0.8719821971040423,96,13,hcrd_raw,0.01,0,0.1386138613861386
0.030819131390467772,3,13,hcrd_robust,0.01,0,0.25
0.07757960576098386,11,13,hcrd_gaussian_guided,0.01,0,0.5
0.07747367386570542,11,13,hcrd_adaptive_guided,0.01,0,0.5
0.07276917601385131,9,13,hcrd_quadratic_guided,0.01,0,0.7142857142857143
0.8631744665709918,92,13,hcrd_raw,0.01,1,0.1443298969072165
0.029725413048483265,3,13,hcrd_robust,0.01,1,0.25
0.07805853853318429,11,13,hcrd_gaussian_guided,0.01,1,0.5
0.05341218441036027,9,13,hcrd_adaptive_guided,0.01,1,0.5714285714285714
0.07243046576917099,9,13,hcrd_quadratic_guided,0.01,1,0.7142857142857143
0.8799037224832253,104,13,hcrd_raw,0.01,2,0.12844036697247707
0.3476926070276244,2,13,hcrd_robust,0.01,2,0.0
0.08889956355994971,11,13,hcrd_gaussian_guided,0.01,2,0.375
0.08662235755402353,9,13,hcrd_adaptive_guided,0.01,2,0.42857142857142855
0.07265791865325641,9,13,hcrd_quadratic_guided,0.01,2,0.7142857142857143
0.8776160199161391,99,13,hcrd_raw,0.01,3,0.1346153846153846
0.35574511591930613,2,13,hcrd_robust,0.01,3,0.0
0.10060283512075335,11,13,hcrd_gaussian_guided,0.01,3,0.375
0.0756705871766182,9,13,hcrd_adaptive_guided,0.01,3,0.42857142857142855
0.07244383914627281,9,13,hcrd_quadratic_guided,0.01,3,0.7142857142857143
0.8670272922521408,97,13,hcrd_raw,0.01,4,0.1372549019607843
0.03186991473109831,3,13,hcrd_robust,0.01,4,0.25
0.07763744803498372,11,13,hcrd_gaussian_guided,0.01,4,0.5
0.07761337471573895,11,13,hcrd_adaptive_guided,0.01,4,0.5
0.07039227595299657,9,13,hcrd_quadratic_guided,0.01,4,0.7142857142857143
0.8724488872555619,99,13,hcrd_raw,0.01,5,0.11538461538461539
0.35811853200938587,2,13,hcrd_robust,0.01,5,0.0
0.09937211801159808,11,13,hcrd_gaussian_guided,0.01,5,0.375
0.07474187861689793,9,13,hcrd_adaptive_guided,0.01,5,0.42857142857142855
0.07231206161064674,9,13,hcrd_quadratic_guided,0.01,5,0.7142857142857143
0.8828871594613443,108,13,hcrd_raw,0.01,6,0.1238938053097345
0.35093922094327723,2,13,hcrd_robust,0.01,6,0.0
0.09162594801708956,11,13,hcrd_gaussian_guided,0.01,6,0.375
0.06805732549528026,9,13,hcrd_adaptive_guided,0.01,6,0.42857142857142855
0.0721062722476978,9,13,hcrd_quadratic_guided,0.01,6,0.7142857142857143
0.8766217158173613,102,13,hcrd_raw,0.01,7,0.13084112149532712
0.3497068785443416,2,13,hcrd_robust,0.01,7,0.0
0.10011200529164754,11,13,hcrd_gaussian_guided,0.01,7,0.375
0.10011023199906716,11,13,hcrd_adaptive_guided,0.01,7,0.375
0.07079219131714888,9,13,hcrd_quadratic_guided,0.01,7,0.7142857142857143
0.8738086885747028,97,13,hcrd_raw,0.01,8,0.11764705882352942
0.34116995181585547,2,13,hcrd_robust,0.01,8,0.0
0.09904766643037316,11,13,hcrd_gaussian_guided,0.01,8,0.375
0.07449465174427942,9,13,hcrd_adaptive_guided,0.01,8,0.42857142857142855
0.07215538033944853,9,13,hcrd_quadratic_guided,0.01,8,0.7142857142857143
0.869992612463132,101,13,hcrd_raw,0.01,9,0.1320754716981132
0.34986660560426586,2,13,hcrd_robust,0.01,9,0.0
0.08941404506550653,11,13,hcrd_gaussian_guided,0.01,9,0.375
0.06504247171344638,9,13,hcrd_adaptive_guided,0.01,9,0.42857142857142855
0.07264166450706783,9,13,hcrd_quadratic_guided,0.01,9,0.7142857142857143
0.7574669877416373,102,14,hcrd_raw,0.01,0,0.13084112149532712
0.7263449589904886,2,14,hcrd_robust,0.01,0,0.0
0.060408081106072264,11,14,hcrd_gaussian_guided,0.01,0,0.6250000000000001
0.046536161226925006,10,14,hcrd_adaptive_guided,0.01,0,0.6666666666666666
0.043688420234641465,9,14,hcrd_quadratic_guided,0.01,0,1.0
0.7675825071274871,107,14,hcrd_raw,0.01,1,0.125
0.7214544422054212,2,14,hcrd_robust,0.01,1,0.0
0.051513357453803754,11,14,hcrd_gaussian_guided,0.01,1,0.75
0.037402247891112454,10,14,hcrd_adaptive_guided,0.01,1,0.7999999999999999
0.043922660062375336,9,14,hcrd_quadratic_guided,0.01,1,1.0
0.7674526179627732,103,14,hcrd_raw,0.01,2,0.12962962962962962
0.7373846341951378,2,14,hcrd_robust,0.01,2,0.0
0.060582469412135735,11,14,hcrd_gaussian_guided,0.01,2,0.6250000000000001
0.04626967772165781,10,14,hcrd_adaptive_guided,0.01,2,0.6666666666666666
0.04376369688015327,9,14,hcrd_quadratic_guided,0.01,2,1.0
0.7638905400894757,104,14,hcrd_raw,0.01,3,0.12844036697247707
0.7132515242687206,2,14,hcrd_robust,0.01,3,0.0
0.05105359597192425,11,14,hcrd_gaussian_guided,0.01,3,0.75
0.0511843241196505,11,14,hcrd_adaptive_guided,0.01,3,0.75
0.04348840460594483,9,14,hcrd_quadratic_guided,0.01,3,1.0
0.7604615103029594,102,14,hcrd_raw,0.01,4,0.13084112149532712
0.7144818468967882,2,14,hcrd_robust,0.01,4,0.0
0.0512465115038521,11,14,hcrd_gaussian_guided,0.01,4,0.75
0.03651096546972158,10,14,hcrd_adaptive_guided,0.01,4,0.7999999999999999
0.04375277335931879,9,14,hcrd_quadratic_guided,0.01,4,1.0
0.7605470933665508,100,14,hcrd_raw,0.01,5,0.13333333333333333
