record,beat_index,method,success,onset_error_ms,offset_error_ms,joint_absolute_error_ms
sel114,3,pilot_constant,1,-4.0,4.0,4.0
sel114,3,learned_level1,1,-12.0,4.0,8.0
sel114,3,learned_multilevel,1,-16.0,4.0,10.0
sel114,3,official_pu0,1,-8.0,20.0,14.0
sel114,3,official_pu1,1,-16.0,-20.0,18.0
sel114,4,pilot_constant,1,12.0,-4.0,8.0
sel114,4,learned_level1,1,16.0,-4.0,10.0
sel114,4,learned_multilevel,1,16.0,-4.0,10.0
sel114,4,official_pu0,1,12.0,24.0,18.0
sel114,4,official_pu1,1,-4.0,-24.0,14.0
sel114,5,pilot_constant,1,16.0,-16.0,16.0
sel114,5,learned_level1,1,4.0,-4.0,4.0
sel114,5,learned_multilevel,1,12.0,0.0,6.0
sel114,5,official_pu0,1,8.0,0.0,4.0
sel114,5,official_pu1,1,0.0,-40.0,20.0
sel114,6,pilot_constant,1,0.0,8.0,4.0
sel114,6,learned_level1,1,-8.0,20.0,14.0
sel114,6,learned_multilevel,1,-4.0,12.0,8.0
sel114,6,official_pu0,1,0.0,32.0,16.0
sel114,6,official_pu1,1,-12.0,-16.0,14.0
sel114,7,pilot_constant,1,24.0,-12.0,18.0
sel114,7,learned_level1,1,16.0,-4.0,10.0
sel114,7,learned_multilevel,1,20.0,-4.0,12.0
sel114,7,official_pu0,1,16.0,4.0,10.0
sel114,7,official_pu1,1,-12.0,-36.0,24.0
sel114,8,pilot_constant,1,4.0,-20.0,12.0
sel114,8,learned_level1,1,-4.0,-12.0,8.0
sel114,8,learned_multilevel,1,-4.0,-12.0,8.0
sel114,8,official_pu0,1,0.0,-12.0,6.0
sel114,8,official_pu1,1,-12.0,-40.0,26.0
sel114,9,pilot_constant,1,20.0,-24.0,22.0
sel114,9,learned_level1,1,12.0,-20.0,16.0
sel114,9,learned_multilevel,1,12.0,-16.0,14.0
sel114,9,official_pu0,1,8.0,-8.0,8.0
sel114,9,official_pu1,1,0.0,-44.0,22.0
sel114,10,pilot_constant,1,0.0,-12.0,6.0
sel114,10,learned_level1,1,-16.0,-8.0,12.0
sel114,10,learned_multilevel,1,-16.0,-8.0,12.0
sel114,10,official_pu0,1,-16.0,-4.0,10.0
sel114,10,official_pu1,1,-20.0,-32.0,26.0
sel114,11,pilot_constant,1,4.0,-20.0,12.0
sel114,11,learned_level1,1,-4.0,-8.0,6.0
sel114,11,learned_multilevel,1,-4.0,-8.0,6.0
sel114,11,official_pu0,1,-4.0,4.0,4.0
sel114,11,official_pu1,1,-36.0,-40.0,38.0
sel114,12,pilot_constant,1,4.0,-8.0,6.0
sel114,12,learned_level1,1,-8.0,-8.0,8.0
sel114,12,learned_multilevel,1,-8.0,-4.0,6.0
sel114,12,official_pu0,1,0.0,0.0,0.0
sel114,12,official_pu1,1,-12.0,-32.0,22.0
sel114,13,pilot_constant,1,12.0,0.0,6.0
sel114,13,learned_level1,1,0.0,8.0,4.0
sel114,13,learned_multilevel,1,8.0,8.0,8.0
sel114,13,official_pu0,1,8.0,32.0,20.0
sel114,13,official_pu1,1,-4.0,-20.0,12.0
sel114,14,pilot_constant,1,12.0,-20.0,16.0
sel114,14,learned_level1,1,4.0,-24.0,14.0
sel114,14,learned_multilevel,1,8.0,-24.0,16.0
sel114,14,official_pu0,1,4.0,8.0,6.0
sel114,14,official_pu1,1,-12.0,-40.0,26.0
sel114,15,pilot_constant,1,20.0,-40.0,30.0
sel114,15,learned_level1,1,8.0,-40.0,24.0
sel114,15,learned_multilevel,1,8.0,-40.0,24.0
sel114,15,official_pu0,1,4.0,-28.0,16.0
sel114,15,official_pu1,1,4.0,-60.0,32.0
sel114,16,pilot_constant,1,4.0,-28.0,16.0
sel114,16,learned_level1,1,-4.0,-32.0,18.0
sel114,16,learned_multilevel,1,-4.0,-32.0,18.0
sel114,16,official_pu0,1,-12.0,-16.0,14.0
sel114,16,official_pu1,1,-16.0,-48.0,32.0
sel114,17,pilot_constant,1,8.0,4.0,6.0
sel114,17,learned_level1,1,-4.0,4.0,4.0
sel114,17,learned_multilevel,1,-4.0,8.0,6.0
sel114,17,official_pu0,1,4.0,52.0,28.0
sel114,17,official_pu1,1,-8.0,-20.0,14.0
sel114,18,pilot_constant,1,-4.0,4.0,4.0
sel114,18,learned_level1,1,-12.0,4.0,8.0
sel114,18,learned_multilevel,1,-4.0,4.0,4.0
sel114,18,official_pu0,1,-4.0,44.0,24.0
sel114,18,official_pu1,1,-16.0,-16.0,16.0
sel114,19,pilot_constant,1,8.0,8.0,8.0
sel114,19,learned_level1,1,12.0,-4.0,8.0
sel114,19,learned_multilevel,1,4.0,0.0,2.0
sel114,19,official_pu0,1,8.0,32.0,20.0
sel114,19,official_pu1,1,0.0,-16.0,8.0
sel114,20,pilot_constant,1,24.0,-8.0,16.0
sel114,20,learned_level1,1,12.0,4.0,8.0
sel114,20,learned_multilevel,1,16.0,0.0,8.0
sel114,20,official_pu0,1,8.0,8.0,8.0
sel114,20,official_pu1,1,-4.0,-24.0,14.0
sel114,21,pilot_constant,1,4.0,0.0,2.0
sel114,21,learned_level1,1,-4.0,16.0,10.0
sel114,21,learned_multilevel,1,-4.0,12.0,8.0
sel114,21,official_pu0,1,-36.0,36.0,36.0
sel114,21,official_pu1,1,-44.0,-20.0,32.0
sel114,22,pilot_constant,1,8.0,-4.0,6.0
sel114,22,learned_level1,1,-4.0,0.0,2.0
sel114,22,learned_multilevel,1,0.0,0.0,0.0
sel114,22,official_pu0,1,4.0,4.0,4.0
sel114,22,official_pu1,1,-8.0,-28.0,18.0
sel114,23,pilot_constant,1,-4.0,-4.0,4.0
sel114,23,learned_level1,1,-4.0,4.0,4.0
sel114,23,learned_multilevel,1,-8.0,0.0,4.0
sel114,23,official_pu0,1,-8.0,0.0,4.0
sel114,23,official_pu1,1,-44.0,-28.0,36.0
sel114,24,pilot_constant,1,8.0,-20.0,14.0
sel114,24,learned_level1,1,0.0,0.0,0.0
sel114,24,learned_multilevel,1,4.0,-8.0,6.0
sel114,24,official_pu0,1,-28.0,-12.0,20.0
sel114,24,official_pu1,1,-4.0,-40.0,22.0
sel114,25,pilot_constant,1,8.0,-32.0,20.0
sel114,25,learned_level1,1,-12.0,-28.0,20.0
sel114,25,learned_multilevel,1,-8.0,-24.0,16.0
sel114,25,official_pu0,1,32.0,-12.0,22.0
sel114,25,official_pu1,1,-32.0,-52.0,42.0
sel114,26,pilot_constant,1,16.0,-12.0,14.0
sel114,26,learned_level1,1,12.0,-8.0,10.0
sel114,26,learned_multilevel,1,12.0,-8.0,10.0
sel114,26,official_pu0,1,12.0,4.0,8.0
sel114,26,official_pu1,1,-4.0,-32.0,18.0
sel114,27,pilot_constant,1,-8.0,0.0,4.0
sel114,27,learned_level1,1,-24.0,12.0,18.0
sel114,27,learned_multilevel,1,-24.0,12.0,18.0
sel114,27,official_pu0,1,-8.0,20.0,14.0
sel114,27,official_pu1,1,-24.0,-20.0,22.0
sel114,28,pilot_constant,1,20.0,-16.0,18.0
sel114,28,learned_level1,1,8.0,-16.0,12.0
sel114,28,learned_multilevel,1,12.0,-16.0,14.0
sel114,28,official_pu0,1,0.0,8.0,4.0
sel114,28,official_pu1,1,4.0,-36.0,20.0
sel114,29,pilot_constant,1,16.0,-12.0,14.0
sel114,29,learned_level1,1,8.0,-16.0,12.0
sel114,29,learned_multilevel,1,12.0,-16.0,14.0
sel114,29,official_pu0,1,4.0,4.0,4.0
sel114,29,official_pu1,1,4.0,-32.0,18.0
sel114,30,pilot_constant,1,12.0,-20.0,16.0
sel114,30,learned_level1,1,4.0,-28.0,16.0
sel114,30,learned_multilevel,1,0.0,-28.0,14.0
sel114,30,official_pu0,1,0.0,-12.0,6.0
sel114,30,official_pu1,1,0.0,-36.0,18.0
sel114,31,pilot_constant,1,-4.0,-8.0,6.0
sel114,31,learned_level1,1,-20.0,-4.0,12.0
sel114,31,learned_multilevel,1,-24.0,-8.0,16.0
sel114,31,official_pu0,1,-32.0,0.0,16.0
sel114,31,official_pu1,1,-20.0,-24.0,22.0
sel114,32,pilot_constant,1,12.0,0.0,6.0
sel114,32,learned_level1,1,0.0,-8.0,4.0
sel114,32,learned_multilevel,1,0.0,-8.0,4.0
sel114,32,official_pu0,1,0.0,8.0,4.0
sel114,32,official_pu1,1,-4.0,-16.0,10.0
sel114,33,pilot_constant,1,32.0,-12.0,22.0
sel114,33,learned_level1,1,24.0,-24.0,24.0
sel114,33,learned_multilevel,1,24.0,-28.0,26.0
sel114,33,official_pu0,1,0.0,-12.0,6.0
sel114,33,official_pu1,1,-4.0,-32.0,18.0
sel114,34,pilot_constant,1,8.0,-56.0,32.0
sel114,34,learned_level1,1,0.0,-56.0,28.0
sel114,34,learned_multilevel,1,-4.0,-52.0,28.0
sel114,34,official_pu0,1,-4.0,-48.0,26.0
sel114,34,official_pu1,1,-4.0,-76.0,40.0
sel114,35,pilot_constant,1,36.0,-8.0,22.0
sel114,35,learned_level1,1,24.0,-20.0,22.0
sel114,35,learned_multilevel,1,20.0,-16.0,18.0
sel114,35,official_pu0,1,16.0,-4.0,10.0
sel114,35,official_pu1,1,12.0,-28.0,20.0
sel114,36,pilot_constant,1,12.0,-12.0,12.0
sel114,36,learned_level1,1,4.0,-20.0,12.0
sel114,36,learned_multilevel,1,8.0,-20.0,14.0
sel114,36,official_pu0,1,4.0,-4.0,4.0
sel114,36,official_pu1,1,4.0,-32.0,18.0
sel114,37,pilot_constant,1,4.0,-12.0,8.0
sel114,37,learned_level1,1,-12.0,-12.0,12.0
sel114,37,learned_multilevel,1,-12.0,-12.0,12.0
sel114,37,official_pu0,1,-8.0,-8.0,8.0
sel114,37,official_pu1,1,-12.0,-28.0,20.0
sel114,38,pilot_constant,1,8.0,-24.0,16.0
sel114,38,learned_level1,1,12.0,-28.0,20.0
sel114,38,learned_multilevel,1,8.0,-24.0,16.0
sel114,38,official_pu0,1,-20.0,-16.0,18.0
sel114,38,official_pu1,1,-20.0,-44.0,32.0
sel114,39,pilot_constant,1,20.0,0.0,10.0
sel114,39,learned_level1,1,4.0,-12.0,8.0
sel114,39,learned_multilevel,1,8.0,-8.0,8.0
sel114,39,official_pu0,1,-24.0,0.0,12.0
sel114,39,official_pu1,1,4.0,-16.0,10.0
sel114,40,pilot_constant,1,16.0,-12.0,14.0
sel114,40,learned_level1,1,20.0,-20.0,20.0
sel114,40,learned_multilevel,1,20.0,-20.0,20.0
sel114,40,official_pu0,1,4.0,-4.0,4.0
sel114,40,official_pu1,1,0.0,-28.0,14.0
sel114,41,pilot_constant,1,-4.0,-8.0,6.0
sel114,41,learned_level1,1,0.0,-4.0,2.0
sel114,41,learned_multilevel,1,4.0,-4.0,4.0
sel114,41,official_pu0,1,-20.0,0.0,10.0
sel114,41,official_pu1,1,-16.0,-28.0,22.0
sel114,42,pilot_constant,1,4.0,-24.0,14.0
sel114,42,learned_level1,1,-12.0,-12.0,12.0
sel114,42,learned_multilevel,1,-8.0,-12.0,10.0
sel114,42,official_pu0,1,-4.0,0.0,2.0
sel114,42,official_pu1,1,-12.0,-44.0,28.0
sel114,43,pilot_constant,1,-24.0,4.0,14.0
sel114,43,learned_level1,1,-36.0,8.0,22.0
sel114,43,learned_multilevel,1,-28.0,12.0,20.0
sel114,43,official_pu0,1,-32.0,8.0,20.0
sel114,43,official_pu1,1,-44.0,-16.0,30.0
sel114,44,pilot_constant,1,0.0,-4.0,2.0
sel114,44,learned_level1,1,8.0,-4.0,6.0
sel114,44,learned_multilevel,1,0.0,-4.0,2.0
sel114,44,official_pu0,1,4.0,20.0,12.0
sel114,44,official_pu1,1,-12.0,-20.0,16.0
sel114,45,pilot_constant,1,24.0,-20.0,22.0
sel114,45,learned_level1,1,28.0,-16.0,22.0
sel114,45,learned_multilevel,1,24.0,-16.0,20.0
sel114,45,official_pu0,1,4.0,-12.0,8.0
sel114,45,official_pu1,1,4.0,-36.0,20.0
sel114,46,pilot_constant,1,12.0,-4.0,8.0
sel114,46,learned_level1,1,8.0,0.0,4.0
sel114,46,learned_multilevel,1,4.0,4.0,4.0
sel114,46,official_pu0,1,0.0,4.0,2.0
sel114,46,official_pu1,1,-4.0,-20.0,12.0
sel114,47,pilot_constant,1,12.0,-20.0,16.0
sel114,47,learned_level1,1,-4.0,-8.0,6.0
sel114,47,learned_multilevel,1,4.0,-8.0,6.0
sel114,47,official_pu0,1,-4.0,-16.0,10.0
sel114,47,official_pu1,1,0.0,-40.0,20.0
sel114,48,pilot_constant,1,8.0,-32.0,20.0
sel114,48,learned_level1,1,4.0,-32.0,18.0
sel114,48,learned_multilevel,1,0.0,-24.0,12.0
sel114,48,official_pu0,1,44.0,-20.0,32.0
sel114,48,official_pu1,1,-12.0,-52.0,32.0
sel114,49,pilot_constant,1,4.0,-4.0,4.0
sel114,49,learned_level1,1,-8.0,-4.0,6.0
sel114,49,learned_multilevel,1,-8.0,-4.0,6.0
sel114,49,official_pu0,1,-8.0,4.0,6.0
sel114,49,official_pu1,1,-40.0,-24.0,32.0
sel891,0,pilot_constant,1,8.0,-32.0,20.0
sel891,0,learned_level1,1,8.0,-24.0,16.0
sel891,0,learned_multilevel,1,12.0,-24.0,18.0
sel891,0,official_pu0,1,-16.0,0.0,8.0
sel891,0,official_pu1,1,24.0,-48.0,36.0
sel891,1,pilot_constant,1,4.0,-40.0,22.0
sel891,1,learned_level1,1,4.0,-32.0,18.0
sel891,1,learned_multilevel,1,4.0,-28.0,16.0
sel891,1,official_pu0,1,-8.0,0.0,4.0
sel891,1,official_pu1,1,16.0,-44.0,30.0
sel891,2,pilot_constant,1,4.0,-60.0,32.0
sel891,2,learned_level1,1,12.0,-52.0,32.0
sel891,2,learned_multilevel,1,12.0,-52.0,32.0
sel891,2,official_pu0,1,-24.0,-16.0,20.0
sel891,2,official_pu1,1,24.0,-8.0,16.0
sel891,3,pilot_constant,1,4.0,-44.0,24.0
sel891,3,learned_level1,1,4.0,-36.0,20.0
sel891,3,learned_multilevel,1,0.0,-28.0,14.0
sel891,3,official_pu0,1,-32.0,-8.0,20.0
sel891,3,official_pu1,1,16.0,-60.0,38.0
sel891,4,pilot_constant,1,-4.0,-44.0,24.0
sel891,4,learned_level1,1,0.0,-32.0,16.0
sel891,4,learned_multilevel,1,0.0,-32.0,16.0
sel891,4,official_pu0,1,-12.0,-8.0,10.0
sel891,4,official_pu1,1,16.0,-52.0,34.0
sel891,5,pilot_constant,1,8.0,-44.0,26.0
sel891,5,learned_level1,1,12.0,-36.0,24.0
sel891,5,learned_multilevel,1,16.0,-36.0,26.0
sel891,5,official_pu0,1,-4.0,-4.0,4.0
sel891,5,official_pu1,1,24.0,8.0,16.0
sel891,6,pilot_constant,1,0.0,-48.0,24.0
sel891,6,learned_level1,1,4.0,-40.0,22.0
sel891,6,learned_multilevel,1,8.0,-40.0,24.0
sel891,6,official_pu0,1,-8.0,-12.0,10.0
sel891,6,official_pu1,1,16.0,-60.0,38.0
sel891,7,pilot_constant,1,4.0,-32.0,18.0
sel891,7,learned_level1,1,8.0,-20.0,14.0
sel891,7,learned_multilevel,1,8.0,-24.0,16.0
sel891,7,official_pu0,1,-8.0,0.0,4.0
sel891,7,official_pu1,1,20.0,-44.0,32.0
sel891,8,pilot_constant,1,28.0,-40.0,34.0
sel891,8,learned_level1,1,28.0,-24.0,26.0
sel891,8,learned_multilevel,1,32.0,-32.0,32.0
sel891,8,official_pu0,1,8.0,0.0,4.0
sel891,8,official_pu1,1,48.0,16.0,32.0
sel891,9,pilot_constant,1,8.0,-40.0,24.0
sel891,9,learned_level1,1,12.0,-28.0,20.0
sel891,9,learned_multilevel,1,12.0,-28.0,20.0
sel891,9,official_pu0,1,-4.0,0.0,2.0
sel891,9,official_pu1,1,24.0,-52.0,38.0
sel891,10,pilot_constant,1,4.0,-32.0,18.0
sel891,10,learned_level1,1,4.0,-28.0,16.0
sel891,10,learned_multilevel,1,0.0,-24.0,12.0
sel891,10,official_pu0,1,-32.0,0.0,16.0
sel891,10,official_pu1,1,20.0,-48.0,34.0
sel891,11,pilot_constant,1,8.0,-28.0,18.0
sel891,11,learned_level1,1,8.0,-20.0,14.0
sel891,11,learned_multilevel,1,12.0,-20.0,16.0
sel891,11,official_pu0,1,-4.0,8.0,6.0
sel891,11,official_pu1,1,16.0,-36.0,26.0
sel891,12,pilot_constant,1,-4.0,-36.0,20.0
sel891,12,learned_level1,1,4.0,-36.0,20.0
sel891,12,learned_multilevel,1,4.0,-28.0,16.0
sel891,12,official_pu0,1,-12.0,4.0,8.0
sel891,12,official_pu1,1,16.0,-48.0,32.0
sel891,13,pilot_constant,1,12.0,-44.0,28.0
sel891,13,learned_level1,1,12.0,-36.0,24.0
sel891,13,learned_multilevel,1,12.0,-36.0,24.0
sel891,13,official_pu0,1,0.0,-8.0,4.0
sel891,13,official_pu1,1,28.0,-52.0,40.0
sel891,14,pilot_constant,1,20.0,-44.0,32.0
sel891,14,learned_level1,1,24.0,-44.0,34.0
sel891,14,learned_multilevel,1,24.0,-40.0,32.0
sel891,14,official_pu0,1,-4.0,-8.0,6.0
sel891,14,official_pu1,1,36.0,-56.0,46.0
sel891,15,pilot_constant,1,-12.0,-48.0,30.0
sel891,15,learned_level1,1,-8.0,-44.0,26.0
sel891,15,learned_multilevel,1,-8.0,-40.0,24.0
sel891,15,official_pu0,1,-36.0,-8.0,22.0
sel891,15,official_pu1,1,8.0,-60.0,34.0
sel891,16,pilot_constant,1,4.0,-48.0,26.0
sel891,16,learned_level1,1,8.0,-36.0,22.0
sel891,16,learned_multilevel,1,8.0,-36.0,22.0
sel891,16,official_pu0,1,-4.0,-8.0,6.0
sel891,16,official_pu1,1,24.0,-52.0,38.0
sel891,17,pilot_constant,1,12.0,-36.0,24.0
sel891,17,learned_level1,1,16.0,-24.0,20.0
sel891,17,learned_multilevel,1,16.0,-24.0,20.0
sel891,17,official_pu0,1,0.0,0.0,0.0
sel891,17,official_pu1,1,28.0,-48.0,38.0
sel891,18,pilot_constant,1,8.0,-44.0,26.0
sel891,18,learned_level1,1,12.0,-32.0,22.0
sel891,18,learned_multilevel,1,8.0,-32.0,20.0
sel891,18,official_pu0,1,0.0,0.0,0.0
sel891,18,official_pu1,1,28.0,-52.0,40.0
sel891,19,pilot_constant,1,8.0,-40.0,24.0
sel891,19,learned_level1,1,12.0,-36.0,24.0
sel891,19,learned_multilevel,1,16.0,-32.0,24.0
sel891,19,official_pu0,1,-8.0,-4.0,6.0
sel891,19,official_pu1,1,24.0,-52.0,38.0
sel891,20,pilot_constant,1,0.0,-40.0,20.0
sel891,20,learned_level1,1,0.0,-28.0,14.0
sel891,20,learned_multilevel,1,0.0,-28.0,14.0
sel891,20,official_pu0,1,-12.0,-8.0,10.0
sel891,20,official_pu1,1,12.0,-52.0,32.0
sel891,21,pilot_constant,1,-4.0,-52.0,28.0
sel891,21,learned_level1,1,-4.0,-64.0,34.0
sel891,21,learned_multilevel,1,0.0,-60.0,30.0
sel891,21,official_pu0,1,-28.0,-12.0,20.0
sel891,21,official_pu1,1,12.0,-64.0,38.0
sel891,22,pilot_constant,1,12.0,-40.0,26.0
sel891,22,learned_level1,1,16.0,-36.0,26.0
sel891,22,learned_multilevel,1,20.0,-32.0,26.0
sel891,22,official_pu0,1,0.0,-8.0,4.0
sel891,22,official_pu1,1,28.0,-52.0,40.0
sel891,23,pilot_constant,1,-8.0,-36.0,22.0
sel891,23,learned_level1,1,-4.0,-32.0,18.0
sel891,23,learned_multilevel,1,-8.0,-28.0,18.0
sel891,23,official_pu0,1,-20.0,0.0,10.0
sel891,23,official_pu1,1,4.0,-48.0,26.0
sel891,24,pilot_constant,1,4.0,-40.0,22.0
sel891,24,learned_level1,1,0.0,-32.0,16.0
sel891,24,learned_multilevel,1,4.0,-28.0,16.0
sel891,24,official_pu0,1,-8.0,-4.0,6.0
sel891,24,official_pu1,1,20.0,-52.0,36.0
sel891,25,pilot_constant,1,4.0,-48.0,26.0
sel891,25,learned_level1,1,4.0,-40.0,22.0
sel891,25,learned_multilevel,1,12.0,-44.0,28.0
sel891,25,official_pu0,1,-4.0,-8.0,6.0
sel891,25,official_pu1,1,4.0,-56.0,30.0
sel891,26,pilot_constant,1,0.0,-48.0,24.0
sel891,26,learned_level1,1,4.0,-44.0,24.0
sel891,26,learned_multilevel,1,4.0,-40.0,22.0
sel891,26,official_pu0,1,-28.0,-8.0,18.0
sel891,26,official_pu1,1,20.0,0.0,10.0
sel891,27,pilot_constant,1,8.0,-28.0,18.0
sel891,27,learned_level1,1,8.0,-24.0,16.0
sel891,27,learned_multilevel,1,4.0,-20.0,12.0
sel891,27,official_pu0,1,-24.0,0.0,12.0
sel891,27,official_pu1,1,24.0,-44.0,34.0
sel891,28,pilot_constant,1,12.0,-44.0,28.0
sel891,28,learned_level1,1,16.0,-32.0,24.0
sel891,28,learned_multilevel,1,16.0,-32.0,24.0
sel891,28,official_pu0,1,0.0,-8.0,4.0
sel891,28,official_pu1,1,28.0,-56.0,42.0
sel891,29,pilot_constant,1,0.0,-40.0,20.0
sel891,29,learned_level1,1,4.0,-32.0,18.0
sel891,29,learned_multilevel,1,0.0,-32.0,16.0
sel891,29,official_pu0,1,-8.0,0.0,4.0
sel891,29,official_pu1,1,4.0,-48.0,26.0
sel891,30,pilot_constant,1,4.0,-36.0,20.0
sel891,30,learned_level1,1,8.0,-28.0,18.0
sel891,30,learned_multilevel,1,8.0,-24.0,16.0
sel891,30,official_pu0,1,-8.0,0.0,4.0
sel891,30,official_pu1,1,20.0,-48.0,34.0
sel891,31,pilot_constant,1,4.0,-44.0,24.0
sel891,31,learned_level1,1,4.0,-32.0,18.0
sel891,31,learned_multilevel,1,0.0,-32.0,16.0
sel891,31,official_pu0,1,-12.0,-8.0,10.0
sel891,31,official_pu1,1,24.0,-52.0,38.0
sel891,32,pilot_constant,1,-8.0,-32.0,20.0
sel891,32,learned_level1,1,-4.0,-24.0,14.0
sel891,32,learned_multilevel,1,-4.0,-24.0,14.0
sel891,32,official_pu0,1,-44.0,8.0,26.0
sel891,32,official_pu1,1,8.0,-44.0,26.0
sel891,33,pilot_constant,1,8.0,-36.0,22.0
sel891,33,learned_level1,1,12.0,-24.0,18.0
sel891,33,learned_multilevel,1,8.0,-24.0,16.0
sel891,33,official_pu0,1,-4.0,-4.0,4.0
sel891,33,official_pu1,1,24.0,-48.0,36.0
sel891,34,pilot_constant,1,4.0,-36.0,20.0
sel891,34,learned_level1,1,8.0,-32.0,20.0
sel891,34,learned_multilevel,1,8.0,-28.0,18.0
sel891,34,official_pu0,1,-4.0,0.0,2.0
sel891,34,official_pu1,1,24.0,-44.0,34.0
sel891,35,pilot_constant,1,12.0,-28.0,20.0
sel891,35,learned_level1,1,16.0,-16.0,16.0
sel891,35,learned_multilevel,1,12.0,-16.0,14.0
sel891,35,official_pu0,1,0.0,12.0,6.0
sel891,35,official_pu1,1,16.0,24.0,20.0
sel891,36,pilot_constant,1,0.0,-44.0,22.0
sel891,36,learned_level1,1,4.0,-36.0,20.0
sel891,36,learned_multilevel,1,4.0,-36.0,20.0
sel891,36,official_pu0,1,-12.0,-8.0,10.0
sel891,36,official_pu1,1,-12.0,-60.0,36.0
sel891,37,pilot_constant,1,0.0,-40.0,20.0
sel891,37,learned_level1,1,4.0,-32.0,18.0
sel891,37,learned_multilevel,1,8.0,-32.0,20.0
sel891,37,official_pu0,1,-12.0,-4.0,8.0
sel891,37,official_pu1,1,16.0,-52.0,34.0
sel891,38,pilot_constant,1,0.0,-28.0,14.0
sel891,38,learned_level1,1,-16.0,-20.0,18.0
sel891,38,learned_multilevel,1,-8.0,-16.0,12.0
sel891,38,official_pu0,1,-12.0,4.0,8.0
sel891,38,official_pu1,1,12.0,-44.0,28.0
sel891,39,pilot_constant,1,8.0,-44.0,26.0
sel891,39,learned_level1,1,4.0,-36.0,20.0
sel891,39,learned_multilevel,1,4.0,-36.0,20.0
sel891,39,official_pu0,1,-4.0,-12.0,8.0
sel891,39,official_pu1,1,8.0,-56.0,32.0
sel891,40,pilot_constant,1,4.0,-44.0,24.0
sel891,40,learned_level1,1,12.0,-36.0,24.0
sel891,40,learned_multilevel,1,12.0,-36.0,24.0
sel891,40,official_pu0,1,-4.0,0.0,2.0
sel891,40,official_pu1,1,28.0,-52.0,40.0
sel891,41,pilot_constant,1,-4.0,-44.0,24.0
sel891,41,learned_level1,1,4.0,-52.0,28.0
sel891,41,learned_multilevel,1,4.0,-48.0,26.0
sel891,41,official_pu0,1,-8.0,0.0,4.0
sel891,41,official_pu1,1,12.0,-52.0,32.0
sel891,42,pilot_constant,1,4.0,-48.0,26.0
sel891,42,learned_level1,1,8.0,-44.0,26.0
sel891,42,learned_multilevel,1,4.0,-40.0,22.0
sel891,42,official_pu0,1,-32.0,-4.0,18.0
sel891,42,official_pu1,1,24.0,-60.0,42.0
sel891,43,pilot_constant,1,4.0,-44.0,24.0
sel891,43,learned_level1,1,4.0,-36.0,20.0
sel891,43,learned_multilevel,1,8.0,-36.0,22.0
sel891,43,official_pu0,1,-8.0,-4.0,6.0
sel891,43,official_pu1,1,8.0,-56.0,32.0
sel891,44,pilot_constant,1,12.0,-44.0,28.0
sel891,44,learned_level1,1,12.0,-32.0,22.0
sel891,44,learned_multilevel,1,8.0,-28.0,18.0
sel891,44,official_pu0,1,0.0,-8.0,4.0
sel891,44,official_pu1,1,28.0,-56.0,42.0
sel891,45,pilot_constant,1,4.0,-40.0,22.0
sel891,45,learned_level1,1,8.0,-28.0,18.0
sel891,45,learned_multilevel,1,12.0,-28.0,20.0
sel891,45,official_pu0,1,-8.0,-4.0,6.0
sel891,45,official_pu1,1,20.0,-52.0,36.0
sel891,46,pilot_constant,1,12.0,-40.0,26.0
sel891,46,learned_level1,1,16.0,-28.0,22.0
sel891,46,learned_multilevel,1,20.0,-28.0,24.0
sel891,46,official_pu0,1,-16.0,-4.0,10.0
sel891,46,official_pu1,1,28.0,-56.0,42.0
sel891,47,pilot_constant,1,8.0,-48.0,28.0
sel891,47,learned_level1,1,0.0,-32.0,16.0
sel891,47,learned_multilevel,1,4.0,-36.0,20.0
sel891,47,official_pu0,1,-4.0,-12.0,8.0
sel891,47,official_pu1,1,20.0,-8.0,14.0
sel891,48,pilot_constant,1,8.0,-52.0,30.0
sel891,48,learned_level1,1,12.0,-52.0,32.0
sel891,48,learned_multilevel,1,12.0,-48.0,30.0
sel891,48,official_pu0,1,-28.0,-8.0,18.0
sel891,48,official_pu1,1,28.0,-64.0,46.0
sel891,49,pilot_constant,1,8.0,-40.0,24.0
sel891,49,learned_level1,1,8.0,-32.0,20.0
sel891,49,learned_multilevel,1,12.0,-28.0,20.0
sel891,49,official_pu0,1,-32.0,-4.0,18.0
sel891,49,official_pu1,1,20.0,-52.0,36.0
sel891,50,pilot_constant,1,28.0,-32.0,30.0
sel891,50,learned_level1,1,32.0,-20.0,26.0
sel891,50,learned_multilevel,1,32.0,-24.0,28.0
sel891,50,official_pu0,1,12.0,4.0,8.0
sel891,50,official_pu1,1,48.0,-44.0,46.0
sel891,51,pilot_constant,1,0.0,-4.0,2.0
sel891,51,learned_level1,1,0.0,0.0,0.0
sel891,51,learned_multilevel,1,-4.0,4.0,4.0
sel891,51,official_pu0,1,-12.0,28.0,20.0
sel891,51,official_pu1,1,16.0,-20.0,18.0
sel891,52,pilot_constant,1,16.0,-32.0,24.0
sel891,52,learned_level1,1,20.0,-36.0,28.0
sel891,52,learned_multilevel,1,24.0,-36.0,30.0
sel891,52,official_pu0,1,-20.0,4.0,12.0
sel891,52,official_pu1,1,32.0,-44.0,38.0
sel891,53,pilot_constant,1,16.0,-32.0,24.0
sel891,53,learned_level1,1,16.0,-24.0,20.0
sel891,53,learned_multilevel,1,24.0,-20.0,22.0
